ID, Óra, Perc, Nap, Járat
5570,4,40,hétköznap,90F
5571,5,0,hétköznap,90F
5572,5,20,hétköznap,90F
5573,5,40,hétköznap,90F
5574,6,0,hétköznap,90F
5575,6,20,hétköznap,90F
5576,6,40,hétköznap,90F
5577,7,0,hétköznap,90F
5578,7,20,hétköznap,90F
5579,7,40,hétköznap,90F
5580,8,0,hétköznap,90F
5581,8,20,hétköznap,90F
5582,8,40,hétköznap,90F
5583,9,0,hétköznap,90F
5584,9,20,hétköznap,90F
5585,9,40,hétköznap,90F
5586,10,0,hétköznap,90F
5587,10,20,hétköznap,90F
5588,10,40,hétköznap,90F
5589,11,0,hétköznap,90F
5590,11,20,hétköznap,90F
5591,11,40,hétköznap,90F
5592,12,0,hétköznap,90F
5593,12,20,hétköznap,90F
5594,12,40,hétköznap,90F
5595,13,0,hétköznap,90F
5596,13,20,hétköznap,90F
5597,13,40,hétköznap,90F
5598,14,0,hétköznap,90F
5599,14,20,hétköznap,90F
5600,14,40,hétköznap,90F
5601,15,0,hétköznap,90F
5602,15,20,hétköznap,90F
5603,15,40,hétköznap,90F
5604,16,0,hétköznap,90F
5605,16,20,hétköznap,90F
5606,16,40,hétköznap,90F
5607,17,0,hétköznap,90F
5608,17,20,hétköznap,90F
5609,17,40,hétköznap,90F
5610,18,0,hétköznap,90F
5611,18,20,hétköznap,90F
5612,18,40,hétköznap,90F
5613,19,0,hétköznap,90F
5614,19,20,hétköznap,90F
5615,19,40,hétköznap,90F
5616,20,0,hétköznap,90F
5617,20,20,hétköznap,90F
5618,20,40,hétköznap,90F
5619,21,0,hétköznap,90F
5620,21,20,hétköznap,90F
5621,21,40,hétköznap,90F
5622,22,0,hétköznap,90F
5623,4,30,hétvége,90F
5624,5,0,hétvége,90F
5625,5,30,hétvége,90F
5626,6,0,hétvége,90F
5627,6,30,hétvége,90F
5628,7,0,hétvége,90F
5629,7,30,hétvége,90F
5630,8,0,hétvége,90F
5631,8,30,hétvége,90F
5632,9,0,hétvége,90F
5633,9,30,hétvége,90F
5634,10,0,hétvége,90F
5635,10,30,hétvége,90F
5636,11,0,hétvége,90F
5637,11,30,hétvége,90F
5638,12,0,hétvége,90F
5639,12,30,hétvége,90F
5640,13,0,hétvége,90F
5641,13,30,hétvége,90F
5642,14,0,hétvége,90F
5643,14,30,hétvége,90F
5644,15,0,hétvége,90F
5645,15,30,hétvége,90F
5646,16,0,hétvége,90F
5647,16,30,hétvége,90F
5648,17,0,hétvége,90F
5649,17,30,hétvége,90F
5650,18,0,hétvége,90F
5651,18,30,hétvége,90F
5652,19,0,hétvége,90F
5653,19,30,hétvége,90F
5654,20,0,hétvége,90F
5655,20,30,hétvége,90F
5656,21,0,hétvége,90F
5657,21,30,hétvége,90F
5658,22,0,hétvége,90F
5659,4,10,hétköznap,90H
5660,4,20,hétköznap,90H
5661,4,30,hétköznap,90H
5662,4,40,hétköznap,90H
5663,4,50,hétköznap,90H
5664,5,0,hétköznap,90H
5665,5,10,hétköznap,90H
5666,5,20,hétköznap,90H
5667,5,30,hétköznap,90H
5668,5,40,hétköznap,90H
5669,5,50,hétköznap,90H
5670,6,0,hétköznap,90H
5671,6,10,hétköznap,90H
5672,6,20,hétköznap,90H
5673,6,30,hétköznap,90H
5674,6,40,hétköznap,90H
5675,6,50,hétköznap,90H
5676,7,0,hétköznap,90H
5677,7,10,hétköznap,90H
5678,7,20,hétköznap,90H
5679,7,30,hétköznap,90H
5680,7,40,hétköznap,90H
5681,7,50,hétköznap,90H
5682,8,0,hétköznap,90H
5683,8,10,hétköznap,90H
5684,8,20,hétköznap,90H
5685,8,30,hétköznap,90H
5686,8,40,hétköznap,90H
5687,8,50,hétköznap,90H
5688,9,0,hétköznap,90H
5689,9,10,hétköznap,90H
5690,9,20,hétköznap,90H
5691,9,30,hétköznap,90H
5692,9,40,hétköznap,90H
5693,9,50,hétköznap,90H
5694,10,0,hétköznap,90H
5695,10,10,hétköznap,90H
5696,10,20,hétköznap,90H
5697,10,30,hétköznap,90H
5698,10,40,hétköznap,90H
5699,10,50,hétköznap,90H
5700,11,0,hétköznap,90H
5701,11,10,hétköznap,90H
5702,11,20,hétköznap,90H
5703,11,30,hétköznap,90H
5704,11,40,hétköznap,90H
5705,11,50,hétköznap,90H
5706,12,0,hétköznap,90H
5707,12,10,hétköznap,90H
5708,12,20,hétköznap,90H
5709,12,30,hétköznap,90H
5710,12,40,hétköznap,90H
5711,12,50,hétköznap,90H
5712,13,0,hétköznap,90H
5713,13,10,hétköznap,90H
5714,13,20,hétköznap,90H
5715,13,30,hétköznap,90H
5716,13,40,hétköznap,90H
5717,13,50,hétköznap,90H
5718,14,0,hétköznap,90H
5719,14,10,hétköznap,90H
5720,14,20,hétköznap,90H
5721,14,30,hétköznap,90H
5722,14,40,hétköznap,90H
5723,14,50,hétköznap,90H
5724,15,0,hétköznap,90H
5725,15,10,hétköznap,90H
5726,15,20,hétköznap,90H
5727,15,30,hétköznap,90H
5728,15,40,hétköznap,90H
5729,15,50,hétköznap,90H
5730,16,0,hétköznap,90H
5731,16,10,hétköznap,90H
5732,16,20,hétköznap,90H
5733,16,30,hétköznap,90H
5734,16,40,hétköznap,90H
5735,16,50,hétköznap,90H
5736,17,0,hétköznap,90H
5737,17,10,hétköznap,90H
5738,17,20,hétköznap,90H
5739,17,30,hétköznap,90H
5740,17,40,hétköznap,90H
5741,17,50,hétköznap,90H
5742,18,0,hétköznap,90H
5743,18,10,hétköznap,90H
5744,18,20,hétköznap,90H
5745,18,30,hétköznap,90H
5746,18,40,hétköznap,90H
5747,18,50,hétköznap,90H
5748,19,0,hétköznap,90H
5749,19,10,hétköznap,90H
5750,19,20,hétköznap,90H
5751,19,30,hétköznap,90H
5752,19,40,hétköznap,90H
5753,19,50,hétköznap,90H
5754,20,0,hétköznap,90H
5755,20,10,hétköznap,90H
5756,20,20,hétköznap,90H
5757,20,30,hétköznap,90H
5758,20,40,hétköznap,90H
5759,20,50,hétköznap,90H
5760,21,0,hétköznap,90H
5761,21,10,hétköznap,90H
5762,21,20,hétköznap,90H
5763,21,30,hétköznap,90H
5764,21,40,hétköznap,90H
5765,21,50,hétköznap,90H
5766,22,0,hétköznap,90H
5767,4,15,hétvége,90H
5768,4,30,hétvége,90H
5769,4,45,hétvége,90H
5770,5,0,hétvége,90H
5771,5,15,hétvége,90H
5772,5,30,hétvége,90H
5773,5,45,hétvége,90H
5774,6,0,hétvége,90H
5775,6,15,hétvége,90H
5776,6,30,hétvége,90H
5777,6,45,hétvége,90H
5778,7,0,hétvége,90H
5779,7,15,hétvége,90H
5780,7,30,hétvége,90H
5781,7,45,hétvége,90H
5782,8,0,hétvége,90H
5783,8,15,hétvége,90H
5784,8,30,hétvége,90H
5785,8,45,hétvége,90H
5786,9,0,hétvége,90H
5787,9,15,hétvége,90H
5788,9,30,hétvége,90H
5789,9,45,hétvége,90H
5790,10,0,hétvége,90H
5791,10,15,hétvége,90H
5792,10,30,hétvége,90H
5793,10,45,hétvége,90H
5794,11,0,hétvége,90H
5795,11,15,hétvége,90H
5796,11,30,hétvége,90H
5797,11,45,hétvége,90H
5798,12,0,hétvége,90H
5799,12,15,hétvége,90H
5800,12,30,hétvége,90H
5801,12,45,hétvége,90H
5802,13,0,hétvége,90H
5803,13,15,hétvége,90H
5804,13,30,hétvége,90H
5805,13,45,hétvége,90H
5806,14,0,hétvége,90H
5807,14,15,hétvége,90H
5808,14,30,hétvége,90H
5809,14,45,hétvége,90H
5810,15,0,hétvége,90H
5811,15,15,hétvége,90H
5812,15,30,hétvége,90H
5813,15,45,hétvége,90H
5814,16,0,hétvége,90H
5815,16,15,hétvége,90H
5816,16,30,hétvége,90H
5817,16,45,hétvége,90H
5818,17,0,hétvége,90H
5819,17,15,hétvége,90H
5820,17,30,hétvége,90H
5821,17,45,hétvége,90H
5822,18,0,hétvége,90H
5823,18,15,hétvége,90H
5824,18,30,hétvége,90H
5825,18,45,hétvége,90H
5826,19,0,hétvége,90H
5827,19,15,hétvége,90H
5828,19,30,hétvége,90H
5829,19,45,hétvége,90H
5830,20,0,hétvége,90H
5831,20,15,hétvége,90H
5832,20,30,hétvége,90H
5833,20,45,hétvége,90H
5834,21,0,hétvége,90H
5835,21,15,hétvége,90H
5836,21,30,hétvége,90H
5837,21,45,hétvége,90H
5838,22,0,hétvége,90H
